"Code Article";"Description";"Description 2";"Code Famille";"Titre Famille";"Sous-famille";"Nomenclature";"Pays d'origine";"Section";"Unité de mesure";"Code à Barres";"Code Barres Fournisseur";"Prix Unitaire";"Remise Promotion";"Prix d'Achat de Défaut";"TVA";"Existance";"Inventaire de Sécurité";"Commentaires";"Catégorie";"Fabriqué";"Suivi de Produit";"Coût par Numéro de Série";"Inactive"
"RTM350649";"(SEM IVA)(EXCELLENT) Samsung A15 128GB 5G Blue";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A15";"Samsung";"";"";"Uni";"5600358350649";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM353008";"(SEM IVA)(EXCELLENT) Samsung A15 128GB 5G Yellow";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A15";"Samsung";"";"";"Uni";"5600358353008";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM353091";"(SEM IVA)(EXCELLENT) Samsung A15 256GB 5G Black";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A15";"Samsung";"";"";"Uni";"5600358353091";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM353107";"(SEM IVA)(EXCELLENT) Samsung A15 256GB 5G Blue";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A15";"Samsung";"";"";"Uni";"5600358353107";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM353114";"(SEM IVA)(EXCELLENT) Samsung A15 256GB 5G Yellow";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A15";"Samsung";"";"";"Uni";"5600358353114";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM313491";"(SEM IVA)(EXCELLENT) Samsung A22 5G 64GB White";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A22";"Samsung";"";"";"Uni";"5600358313491";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM339699";"(SEM IVA)(EXCELLENT) Samsung A33 5G 128GB A336B DS Black";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A33";"Samsung";"";"";"Uni";"5600358339699";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301337";"(SEM IVA)(EXCELLENT) Samsung A34 5G 128GB Graphite";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A34";"Samsung";"";"";"Uni";"5600358301337";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301306";"(SEM IVA)(EXCELLENT) Samsung A34 5G 128GB Lime";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A34";"Samsung";"";"";"Uni";"5600358301306";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301399";"(SEM IVA)(EXCELLENT) Samsung A34 5G 128GB Silver";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A34";"Samsung";"";"";"Uni";"5600358301399";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301375";"(SEM IVA)(EXCELLENT) Samsung A34 5G 128GB Violet";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A34";"Samsung";"";"";"Uni";"5600358301375";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM375369";"(SEM IVA)(EXCELLENT) Samsung A35 5G 128GB Iceblue";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A35";"Samsung";"";"";"Uni";"5600358381582";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM375376";"(SEM IVA)(EXCELLENT) Samsung A35 5G 128GB Lilac";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A35";"Samsung";"";"";"Uni";"5600358375376";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM375383";"(SEM IVA)(EXCELLENT) Samsung A35 5G 128GB Navy";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A35";"Samsung";"";"";"Uni";"5600358375383";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM384835";"(SEM IVA)(EXCELLENT) Samsung A35 5G 256GB Navy";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A35";"Samsung";"";"";"Uni";"5600358384835";"";"0,00";"0";"0,00";"20";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM279667";"(SEM IVA)(EXCELLENT) Samsung A51 128GB Black";".";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A51";"Samsung";"";"";"Uni";"5600358279667";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM299313";"(SEM IVA)(EXCELLENT) Samsung A51 128GB White";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A51";"Samsung";"";"";"Uni";"5600358299313";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301764";"(SEM IVA)(EXCELLENT) Samsung A52 128GB Awesome Black";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A52";"Samsung";"";"";"Uni";"5600358301764";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301856";"(SEM IVA)(EXCELLENT) Samsung A52 128GB Awesome Blue";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A52";"Samsung";"";"";"Uni";"5600358301856";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301825";"(SEM IVA)(EXCELLENT) Samsung A52 128GB Awesome Violet";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A52";"Samsung";"";"";"Uni";"5600358301825";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301795";"(SEM IVA)(EXCELLENT) Samsung A52 128GB Awesome White";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A52";"Samsung";"";"";"Uni";"5600358301795";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM343511";"(SEM IVA)(EXCELLENT) Samsung A52S 5G 128GB Awesome Black";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A52s";"Samsung";"";"";"Uni";"5600358343511";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM338579";"(SEM IVA)(EXCELLENT) Samsung A53 5G 6GB 128GB Black";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A53";"Samsung";"";"";"Uni";"5600358338579";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM338739";"(SEM IVA)(EXCELLENT) Samsung A53 5G 6GB 128GB Blue";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A53";"Samsung";"";"";"Uni";"5600358338739";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM338708";"(SEM IVA)(EXCELLENT) Samsung A53 5G 6GB 128GB Peach";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A53";"Samsung";"";"";"Uni";"5600358338708";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM338654";"(SEM IVA)(EXCELLENT) Samsung A53 5G 6GB 128GB White";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A53";"Samsung";"";"";"Uni";"5600358338654";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM357846";"(SEM IVA)(EXCELLENT) Samsung A53 5G 6GB 256GB Black";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A53";"Samsung";"";"";"Uni";"5600358357846";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM356788";"(SEM IVA)(EXCELLENT) Samsung A53 5G 6GB 256GB Blue";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A53";"Samsung";"";"";"Uni";"5600358356788";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM356795";"(SEM IVA)(EXCELLENT) Samsung A53 5G 6GB 256GB Peach";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A53";"Samsung";"";"";"Uni";"5600358356795";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301450";"(SEM IVA)(EXCELLENT) Samsung A54 5G 128GB Graphite";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A54";"Samsung";"";"";"Uni";"5600358301450";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301429";"(SEM IVA)(EXCELLENT) Samsung A54 5G 128GB Lime";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A54";"Samsung";"";"";"Uni";"5600358301429";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301689";"(SEM IVA)(EXCELLENT) Samsung A54 5G 128GB Violet";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A54";"Samsung";"";"";"Uni";"5600358301689";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM301719";"(SEM IVA)(EXCELLENT) Samsung A54 5G 128GB White";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A54";"Samsung";"";"";"Uni";"5600358301719";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM216560";"(SEM IVA)(EXCELLENT) Samsung A54 5G 256GB Graphite";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A54";"Samsung";"";"";"Uni";"56003583216560";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM307339";"(SEM IVA)(EXCELLENT) Samsung A71 128GB Blue";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A71";"Samsung";"";"";"Uni";"5600358307339";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM307322";"(SEM IVA)(EXCELLENT) Samsung A71 6GB 128GB Black";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A71";"Samsung";"";"";"Uni";"5600358307322";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM324367";"(SEM IVA)(EXCELLENT) Samsung A71 6GB 128GB Blue";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A71";"Samsung";"";"";"Uni";"5600358324367";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM324343";"(SEM IVA)(EXCELLENT) Samsung A71 6GB 128GB Haze Crush";"Silver";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A71";"Samsung";"";"";"Uni";"5600358324343";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM324350";"(SEM IVA)(EXCELLENT) Samsung A71 6GB 128GB Pink";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A71";"Samsung";"";"";"Uni";"5600358324350";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM279612";"(SEM IVA)(EXCELLENT) Samsung A71 6GB 128GB Silver";".";"com margem IVA";"Seminovos (com margem IVA)";"Samsung A71";"Samsung";"";"";"Uni";"5600358279612";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"0";"0"
"RTM336014";"(SEM IVA)(EXCELLENT) Samsung Galaxy S6 Edge 32GB G925 Black";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung";"Samsung";"";"";"Uni";"56003583336014";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM337572";"(SEM IVA)(EXCELLENT) Samsung Galaxy Tab S6 Lite LTE 64GB";"P615 Grey";"com margem IVA";"Seminovos (com margem IVA)";"Samsung";"Samsung";"";"";"Uni";"5600358337572";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM311350";"(SEM IVA)(EXCELLENT) Samsung S20 5G 128GB Grey";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S20";"Samsung";"";"";"Uni";"5600358311350";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM342149";"(SEM IVA)(EXCELLENT) Samsung S21 128GB Black G998B DS";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21";"Samsung";"";"";"Uni";"5600358342149";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM332850";"(SEM IVA)(EXCELLENT) Samsung S21 5G 256GB White";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung";"Samsung";"";"";"Uni";"5600358332850";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM336674";"(SEM IVA)(EXCELLENT) Samsung S21 FE 5G 256GB Silver";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21 Plus";"Samsung";"";"";"Uni";"5600358336674";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM258563";"(SEM IVA)(EXCELLENT) Samsung S21 Plus 5G 128GB Purple";"G996";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21 Plus";"Samsung";"";"";"Uni";"5600358258563";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM249745";"(SEM IVA)(EXCELLENT) Samsung S21 Plus 5G 256GB Purple";"G996";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21 Plus";"Samsung";"";"";"Uni";"5600358249745";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM258556";"(SEM IVA)(EXCELLENT) Samsung S21 Plus 5G 8GB 128GB";"Phantom Black G996";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21 Plus";"Samsung";"";"";"Uni";"5600358258556";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM258570";"(SEM IVA)(EXCELLENT) Samsung S21 Plus 5G 8GB 128GB Silver";"G996";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21 Plus";"Samsung";"";"";"Uni";"5600358258570";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM246942";"(SEM IVA)(EXCELLENT) Samsung S21 Plus 5G 8GB 256GB";"Grey G996";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21 Plus";"Samsung";"";"";"Uni";"5600358246942";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM246966";"(SEM IVA)(EXCELLENT) Samsung S21 Plus 5G 8GB 256GB";"Silver G996";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21 Plus";"Samsung";"";"";"Uni";"5600358246966";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM276253";"(SEM IVA)(EXCELLENT) Samsung S21 Ultra 5G 12GB 256GB Black";"G998B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21 Ultra";"Samsung";"";"";"Uni";"5600358276253";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM255241";"(SEM IVA)(EXCELLENT) Samsung S21 Ultra 5GB 128GB Silver";"G998B";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21 Ultra";"Samsung";"";"";"Uni";"5600358255241";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM255258";"(SEM IVA)(EXCELLENT) Samsung S21 Ultra 5GB 12GB 128GB Black";"G998B";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21 Ultra";"Samsung";"";"";"Uni";"5600358255258";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM299634";"(SEM IVA)(EXCELLENT) Samsung S21 Ultra 5GB 256GB Silver";"G998B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S21 Ultra";"Samsung";"";"";"Uni";"5600358299634";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM341456";"(SEM IVA)(EXCELLENT) Samsung S22 5G 8GB 128GB Black";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Plus";"Samsung";"";"";"Uni";"5600358341456";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM357297";"(SEM IVA)(EXCELLENT) Samsung S22 5G 8GB 128GB White";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Plus";"Samsung";"";"";"Uni";"5600358357297";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM321588";"(SEM IVA)(EXCELLENT) Samsung S22 Plus 5G 128GB Green";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Plus";"Samsung";"";"";"Uni";"5600358321588";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM300606";"(SEM IVA)(EXCELLENT) Samsung S22 Plus 5G 256GB BLACK";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Plus";"Samsung";"";"";"Uni";"5600358300606";"RTM300606";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"0";"0"
"RTM300613";"(SEM IVA)(EXCELLENT) Samsung S22 Plus 5G 256GB Green";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Plus";"Samsung";"";"";"Uni";"5600358300613";"RTM300613";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM300620";"(SEM IVA)(EXCELLENT) Samsung S22 Plus 5G 256GB Pink";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Plus";"Samsung";"";"";"Uni";"5600358300620";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM290334";"(SEM IVA)(EXCELLENT) Samsung S22 Plus 5G 8GB 128GB Black";"S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Plus";"Samsung";"";"";"Uni";"5600358290334";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM321601";"(SEM IVA)(EXCELLENT) Samsung S22 Plus 5G 8GB 128GB Cream";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Plus";"Samsung";"";"";"Uni";"5600358321601";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM321557";"(SEM IVA)(EXCELLENT) Samsung S22 Plus 5G 8GB 128GB Pink Gold";"S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Plus";"Samsung";"";"";"Uni";"5600358321557";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM321571";"(SEM IVA)(EXCELLENT) Samsung S22 Plus 5G 8GB 128GB White";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Plus";"Samsung";"";"";"Uni";"5600358321571";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM294301";"(SEM IVA)(EXCELLENT) Samsung S22 Ultra 5G 128GB White";"S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Ultra";"Samsung";"";"";"Uni";"5600358294301";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM290426";"(SEM IVA)(EXCELLENT) Samsung S22 Ultra 5G 12GB 256GB";"Burgundy S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Ultra";"Samsung";"";"";"Uni";"5600358290426";"";"0,00";"0";"0,00";"0";"1";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM305144";"(SEM IVA)(EXCELLENT) Samsung S22 Ultra 5G 12GB 256GB";"Phantom White S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Ultra";"Samsung";"";"";"Uni";"5600358305144";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM296602";"(SEM IVA)(EXCELLENT) Samsung S22 Ultra 5G 12GB 256GB";"Phantom Black S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Ultra";"Samsung";"";"";"Uni";"5600358296602";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM320451";"(SEM IVA)(EXCELLENT) Samsung S22 Ultra 5G 12GB 256GB Green";"S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Ultra";"Samsung";"";"";"Uni";"5600358320451";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"0";"0"
"RTM324374";"(SEM IVA)(EXCELLENT) Samsung S22 Ultra 5G 256GB Graphite";"S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Ultra";"Samsung";"";"";"Uni";"5600358324374";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM305946";"(SEM IVA)(EXCELLENT) Samsung S22 Ultra 5G 256GB Sky Blue";"S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Ultra";"Samsung";"";"";"Uni";"5600358305946";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM372009";"(SEM IVA)(EXCELLENT) Samsung S22 Ultra 5G 512GB BLACK";"S908B";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Ultra";"Samsung";"";"";"Uni";"5600358372009";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM292543";"(SEM IVA)(EXCELLENT) Samsung S22 Ultra 5G 8GB 128GB Black";"S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Ultra";"Samsung";"";"";"Uni";"5600358292543";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM290297";"(SEM IVA)(EXCELLENT) Samsung S22 Ultra 5G 8GB 128GB Burgundy";"S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Ultra";"Samsung";"";"";"Uni";"5600358290297";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM290280";"(SEM IVA)(EXCELLENT) Samsung S22 Ultra 5G 8GB 128GB Green";"S908B DS";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S22 Ultra";"Samsung";"";"";"Uni";"5600358290280";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM300576";"(SEM IVA)(EXCELLENT) Samsung S23 5G 256GB Cream";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23";"Samsung";"";"";"Uni";"5600358300576";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM300538";"(SEM IVA)(EXCELLENT) Samsung S23 5G 256GB Green";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23";"Samsung";"";"";"Uni";"5600358300538";"RTM300538";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM321137";"(SEM IVA)(EXCELLENT) Samsung S23 5G 8GB 128GB";"Cream";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23";"Samsung";"";"";"Uni";"5600358321137";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM321144";"(SEM IVA)(EXCELLENT) Samsung S23 5G 8GB 128GB";"Phantom Black";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23";"Samsung";"";"";"Uni";"5600358321144";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM366374";"(SEM IVA)(EXCELLENT) Samsung S23 5G 8GB 128GB";"Green";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23";"Samsung";"";"";"Uni";"5600358366374";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM321533";"(SEM IVA)(EXCELLENT) Samsung S23 5G 8GB 128GB";"Lavender";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23";"Samsung";"";"";"Uni";"5600358321533";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM366381";"(SEM IVA)(EXCELLENT) Samsung S23 5G 8GB 256GB";"Lavender";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23";"Samsung";"";"";"Uni";"5600358366381";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM300507";"(SEM IVA)(EXCELLENT) Samsung S23 5G 8GB 256GB";"Graphite";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23";"Samsung";"";"";"Uni";"5600358300507";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM300477";"(SEM IVA)(EXCELLENT) Samsung S23 5G 8GB 256GB Phantom Black";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23";"Samsung";"";"";"Uni";"5600358300477";"RTM300477";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM294318";"(SEM IVA)(EXCELLENT) Samsung S23 FE 128GB Graphite";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23 FE";"Samsung";"";"";"Uni";"5600358294318";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM352995";"(SEM IVA)(EXCELLENT) Samsung S23 Plus 256GB Cream";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23 Ultra";"Samsung";"";"";"Uni";"5600358352995";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM352988";"(SEM IVA)(EXCELLENT) Samsung S23 Plus 256GB Green";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23 Ultra";"Samsung";"";"";"Uni";"5600358352988";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"REP372285";"(SEM IVA)(EXCELLENT) Samsung S23 Plus 256GB Green";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23 Ultra";"Samsung";"";"";"Uni";"0";"";"0,00";"0";"0,00";"0";"0";"0";"";"Semi-novos";"0";"1";"1";"0"
"RTM350724";"(SEM IVA)(EXCELLENT) Samsung S23 Plus 256GB Lavender";"";"com margem IVA";"Seminovos (com margem IVA)";"Samsung S23 Ultra";"Samsung";"";"";"Uni";"5600358350724";"RTM350724";"0,00";"0";"0,00";"0";"1";"0";"";"Semi-novos";"0";"1";"1";"0"
